Date,Open,High,Low,Close,Adj Close,Volume
2013-12-30,104.949997,105.059998,104.589996,104.919998,94.173706,1479800
2013-12-31,104.940002,105.370003,104.669998,105.080002,94.317314,1778400
2014-01-02,104.629997,104.910004,102.820000,103.320000,92.737579,2799700
2014-01-03,103.480003,103.940002,103.050003,103.089996,92.531136,3719600
2014-01-06,103.529999,103.669998,101.230003,101.750000,91.328384,3884800
2014-01-07,101.839996,102.889999,101.800003,102.080002,91.624580,3385700
2014-01-08,102.120003,102.279999,101.410004,102.000000,91.552765,3024400
2014-01-09,102.269997,102.540001,101.529999,102.120003,91.660477,2352000
2014-01-10,102.269997,102.639999,101.330002,102.519997,92.019508,3499500
2014-01-13,101.639999,102.529999,100.029999,100.230003,89.964073,3510100
2014-01-14,100.360001,100.989998,99.629997,100.930000,90.592369,3620300
2014-01-15,101.220001,101.440002,100.709999,101.050003,90.700066,2027700
2014-01-16,100.779999,101.070000,100.099998,100.489998,90.197433,2603900
2014-01-17,97.510002,100.309998,97.000000,99.910004,89.676826,10135500
2014-01-21,100.459999,100.589996,97.540001,98.570000,88.474083,5783200
2014-01-22,99.260002,99.360001,98.500000,98.989998,88.851067,3234100
2014-01-23,98.389999,98.540001,97.610001,97.940002,87.908607,4255100
2014-01-24,97.580002,97.690002,96.279999,96.330002,86.463524,5251600
2014-01-27,96.139999,96.620003,95.010002,95.169998,85.422340,4973700
2014-01-28,95.309998,95.809998,95.169998,95.809998,85.996765,3881700
2014-01-29,95.519997,96.000000,94.949997,95.330002,85.565948,4554500
2014-01-30,96.720001,97.000000,95.650002,95.779999,85.969841,4010000
2014-01-31,94.470001,95.970001,94.019997,95.230003,85.476173,4082600
2014-02-03,95.099998,95.919998,93.519997,93.620003,84.031082,5448600
2014-02-04,94.139999,94.230003,93.190002,93.889999,84.273430,3537300
2014-02-05,93.849998,94.330002,93.500000,93.760002,84.156746,4591300
2014-02-06,94.150002,94.930000,94.010002,94.739998,85.036369,4195600
2014-02-07,95.300003,95.599998,94.570000,95.370003,85.601845,2889700
2014-02-10,95.250000,95.459999,94.459999,94.730003,85.027405,4233800
2014-02-11,94.709999,96.470001,94.709999,96.160004,86.310936,3264600
2014-02-12,96.150002,96.760002,95.870003,96.029999,86.194237,2471300
2014-02-13,95.690002,96.739998,95.440002,96.559998,86.669960,2376400
2014-02-14,96.449997,97.370003,96.290001,97.239998,87.280304,3304300
2014-02-18,97.150002,97.910004,96.180000,96.489998,86.607124,3037500
2014-02-19,96.029999,96.370003,95.029999,95.180000,85.431297,4445200
2014-02-20,94.849998,96.239998,94.120003,95.669998,86.479866,4908700
2014-02-21,95.949997,96.730003,95.790001,96.110001,86.877602,3422600
2014-02-24,96.209999,97.000000,95.919998,95.949997,86.732979,2762600
2014-02-25,95.989998,96.190002,95.250000,95.449997,86.281013,3291400
2014-02-26,95.500000,95.849998,94.910004,95.199997,86.055023,2915700
2014-02-27,95.070000,95.639999,94.900002,95.550003,86.371391,2681600
2014-02-28,95.419998,96.339996,95.050003,95.769997,86.570267,4097100
2014-03-03,95.260002,95.800003,94.809998,95.779999,86.579323,3013500
2014-03-04,96.449997,97.199997,96.430000,96.980003,87.664024,3310100
2014-03-05,97.000000,97.379997,96.800003,97.080002,87.754440,2444900
2014-03-06,97.370003,97.989998,97.160004,97.860001,88.459473,3229100
2014-03-07,98.260002,98.800003,98.000000,98.220001,88.784920,2741400
2014-03-10,98.199997,98.750000,98.000000,98.739998,89.254967,2630100
2014-03-11,99.000000,99.070000,98.120003,98.309998,88.866272,2583500
