Date,Open,High,Low,Close,Adj Close,Volume
2013-12-30,84.570000,85.169998,84.559998,85.050003,76.112602,1091300
2013-12-31,85.309998,85.839996,85.000000,85.620003,76.622696,1352800
2014-01-02,85.389999,85.480003,84.220001,84.250000,75.396652,2426600
2014-01-03,84.260002,84.739998,83.970001,84.360001,75.495110,1651600
2014-01-06,84.430000,84.639999,84.000000,84.400002,75.530899,1690900
2014-01-07,84.599998,85.330002,84.500000,85.019997,76.085747,1842200
2014-01-08,85.059998,85.750000,84.480003,85.290001,76.327385,3086300
2014-01-09,85.570000,86.209999,84.919998,86.019997,76.980659,2067300
2014-01-10,86.500000,87.800003,86.389999,87.250000,78.081406,2274200
2014-01-13,86.849998,87.570000,86.330002,86.680000,77.571304,1465800
2014-01-14,86.480003,87.000000,86.099998,86.720001,77.607109,1254300
2014-01-15,86.589996,87.089996,86.550003,86.800003,77.678703,1640600
2014-01-16,87.000000,87.559998,86.820000,87.550003,78.349876,1021500
2014-01-17,87.809998,87.849998,87.239998,87.660004,78.448318,1629700
2014-01-21,87.760002,89.059998,87.760002,89.050003,79.692261,1916200
2014-01-22,89.000000,89.720001,88.639999,88.860001,79.522240,2267100
2014-01-23,88.550003,89.150002,88.220001,88.800003,79.468529,1458800
2014-01-24,88.059998,88.449997,87.050003,87.059998,77.911377,3671700
2014-01-27,87.190002,87.669998,86.120003,86.889999,77.759254,2605800
2014-01-28,86.989998,90.000000,86.720001,88.779999,79.450630,3692200
2014-01-29,88.459999,89.269997,88.019997,88.769997,79.441689,2347200
2014-01-30,89.160004,91.239998,89.059998,90.959999,81.401550,2898900
2014-01-31,90.470001,92.250000,90.349998,91.930000,82.269615,3427500
2014-02-03,92.050003,92.750000,91.080002,91.220001,81.634224,3234500
2014-02-04,91.430000,91.480003,89.800003,90.139999,80.667709,2432500
2014-02-05,89.900002,90.199997,89.239998,89.360001,79.969688,2333300
2014-02-06,89.330002,89.849998,89.010002,89.779999,80.345535,2282200
2014-02-07,90.629997,91.480003,89.830002,90.610001,81.088326,2582900
2014-02-10,90.349998,91.419998,89.940002,91.339996,81.741608,1518600
2014-02-11,91.129997,92.660004,91.010002,91.980003,82.314354,2421800
2014-02-12,91.959999,92.750000,91.559998,92.199997,82.511238,1886400
2014-02-13,91.769997,93.110001,91.680000,92.849998,83.092941,1272900
2014-02-14,92.540001,93.360001,92.440002,93.269997,83.468803,1350800
2014-02-18,93.339996,94.040001,93.169998,93.349998,83.540405,1826500
2014-02-19,93.400002,93.720001,92.290001,92.440002,82.726021,1711400
2014-02-20,92.559998,93.040001,92.050003,92.449997,82.734962,2207100
2014-02-21,92.510002,93.459999,92.379997,92.559998,82.833427,1624600
2014-02-24,92.709999,92.769997,91.750000,91.779999,82.135376,2626100
2014-02-25,92.010002,92.720001,91.379997,91.639999,82.010078,2210900
2014-02-26,91.220001,91.449997,90.300003,90.459999,81.599655,2270900
2014-02-27,90.449997,90.839996,90.000000,90.580002,81.707901,2071000
2014-02-28,90.489998,91.699997,90.349998,91.389999,82.438560,2174300
2014-03-03,90.870003,91.139999,89.809998,90.279999,81.437271,2048200
2014-03-04,90.959999,92.019997,90.870003,91.660004,82.682121,2628700
2014-03-05,91.610001,91.650002,90.459999,90.650002,81.771049,1633700
2014-03-06,91.010002,91.169998,90.260002,90.739998,81.852226,1632800
2014-03-07,90.599998,91.849998,90.300003,91.800003,82.808403,1976500
2014-03-10,91.650002,91.900002,90.599998,91.180000,82.249123,1791600
2014-03-11,91.699997,91.800003,90.620003,90.959999,82.050667,2153100
2014-03-12,90.790001,92.220001,90.699997,92.190002,83.160202,1785000
2014-03-13,92.349998,94.550003,92.250000,93.779999,84.594467,3103600
2014-03-14,93.599998,94.900002,93.150002,94.260002,85.027451,2157100
2014-03-17,94.750000,95.070000,94.379997,94.809998,85.523582,1821700
2014-03-18,95.139999,95.279999,94.430000,94.470001,85.216888,1217700
2014-03-19,94.440002,94.879997,92.510002,93.300003,84.161476,2326800
2014-03-20,93.000000,93.589996,91.809998,93.540001,84.377983,1912000
2014-03-21,94.430000,95.430000,93.760002,94.570000,85.307091,4153900
2014-03-24,94.830002,95.120003,93.529999,94.080002,84.865097,1765500
2014-03-25,94.239998,95.010002,93.889999,94.570000,85.307091,1741600
2014-03-26,94.680000,94.900002,93.800003,93.879997,84.684669,1687600
2014-03-27,93.739998,94.720001,93.389999,94.610001,85.343170,1589700
2014-03-28,94.449997,94.870003,94.089996,94.720001,85.442421,1470900
2014-03-31,95.150002,96.129997,94.980003,95.620003,86.254250,1618800
2014-04-01,95.610001,95.610001,94.459999,94.860001,85.568687,1163900
2014-04-02,94.879997,94.919998,93.279999,94.040001,84.829010,2097700
2014-04-03,94.680000,95.250000,94.440002,94.599998,85.334160,1283400
2014-04-04,94.870003,95.910004,94.599998,95.010002,85.704010,1779800
2014-04-07,94.790001,95.279999,93.879997,93.900002,84.702705,2096200
2014-04-08,93.900002,96.570000,93.480003,96.500000,87.048035,2295500
2014-04-09,96.589996,97.309998,95.660004,96.430000,86.984917,2433900
2014-04-10,96.139999,96.650002,95.180000,95.769997,86.389557,2801100
2014-04-11,95.580002,96.269997,95.019997,95.150002,85.830299,2141400
2014-04-14,95.849998,96.540001,95.459999,96.110001,86.696251,1101400
2014-04-15,96.050003,97.260002,95.949997,97.239998,87.715561,1719100
2014-04-16,97.129997,97.949997,96.730003,97.910004,88.319946,1391500
2014-04-17,97.559998,98.139999,96.550003,96.589996,87.129242,2590000
2014-04-21,96.639999,97.250000,96.519997,96.680000,87.210426,1543800
2014-04-22,96.540001,96.910004,96.050003,96.349998,86.912743,1506800
2014-04-23,96.379997,97.449997,96.239998,96.470001,87.020988,1952100
2014-04-24,96.790001,97.099998,95.809998,96.690002,87.219429,2190300
2014-04-25,96.699997,97.919998,96.690002,97.669998,88.103439,2135400
2014-04-28,98.059998,98.790001,96.769997,97.269997,87.742622,2574100
2014-04-29,97.410004,98.160004,97.360001,97.970001,88.374069,2009100
2014-04-30,99.900002,101.500000,99.690002,99.849998,90.069931,4390400
2014-05-01,100.220001,100.349998,99.360001,99.970001,90.178169,2674100
2014-05-02,99.559998,99.610001,97.480003,97.989998,88.392120,2999700
2014-05-05,97.730003,98.239998,97.419998,97.949997,88.356018,2128000
2014-05-06,97.629997,98.669998,97.430000,97.860001,88.274857,1871200
2014-05-07,97.919998,99.309998,97.800003,99.260002,89.537712,2165000
2014-05-08,99.110001,99.360001,98.430000,98.489998,88.843147,1758800
2014-05-09,98.550003,98.930000,96.809998,96.919998,87.426910,2479800
2014-05-12,97.190002,97.220001,95.680000,95.809998,86.425629,3691500
2014-05-13,96.160004,96.599998,95.739998,96.080002,86.669182,2419500
2014-05-14,95.839996,97.220001,95.839996,96.610001,87.147270,1882900
2014-05-15,96.629997,97.500000,96.230003,96.269997,86.840584,2661100
2014-05-16,96.239998,96.860001,95.919998,96.599998,87.138260,2205200
2014-05-19,96.500000,96.500000,94.660004,94.699997,85.424355,1740700
2014-05-20,94.699997,96.559998,94.220001,96.330002,86.894707,3586400
2014-05-21,96.660004,96.800003,95.949997,96.279999,86.849594,2521400
2014-05-22,96.239998,97.070000,96.209999,96.639999,87.174347,1321800
2014-05-23,96.610001,97.059998,96.430000,96.459999,87.011971,1392500
2014-05-27,97.250000,97.690002,96.459999,96.529999,87.075104,1764800
2014-05-28,96.529999,97.519997,96.300003,97.360001,87.823807,1911200
2014-05-29,96.720001,97.269997,95.959999,96.550003,87.746574,1496300
2014-05-30,96.599998,97.459999,96.330002,97.360001,88.482704,2101900
2014-06-02,97.150002,97.769997,96.629997,97.180000,88.319130,1454500
2014-06-03,97.169998,97.639999,96.860001,97.160004,88.300949,2038500
2014-06-04,97.010002,97.419998,96.599998,97.320000,88.446350,1465200
2014-06-05,97.279999,98.120003,97.150002,97.769997,88.855324,1178000
2014-06-06,98.070000,98.570000,97.320000,97.440002,88.555420,1168000
2014-06-09,97.080002,97.379997,95.989998,96.379997,87.592064,1768100
2014-06-10,96.040001,96.510002,95.620003,95.779999,87.046783,1354000
2014-06-11,95.680000,95.879997,94.190002,94.900002,86.247025,2157800
2014-06-12,94.900002,96.059998,94.279999,95.620003,86.901367,2583300
2014-06-13,95.639999,97.190002,95.050003,96.779999,87.955605,2270500
2014-06-16,96.959999,98.230003,96.500000,97.160004,88.300949,2244500
2014-06-17,96.480003,97.940002,96.430000,97.750000,88.837143,2679000
2014-06-18,97.760002,99.730003,97.699997,99.690002,90.600273,2782200
2014-06-19,99.949997,100.800003,99.269997,100.160004,91.027405,3539200
2014-06-20,100.500000,100.500000,99.750000,99.989998,90.872910,3703800
2014-06-23,100.110001,100.230003,99.059998,99.629997,90.545738,1897500
2014-06-24,99.760002,101.099998,99.500000,100.730003,91.545433,2481700
2014-06-25,100.449997,101.879997,100.269997,101.750000,92.472435,2712600
2014-06-26,101.470001,101.680000,100.790001,101.400002,92.154343,1960800
2014-06-27,101.589996,102.209999,101.250000,101.599998,92.336113,3247100
2014-06-30,101.489998,102.510002,100.839996,102.480003,93.135872,3275100
2014-07-01,102.440002,102.459999,101.309998,101.449997,92.199783,2504600
2014-07-02,101.129997,101.440002,99.430000,99.699997,90.609344,2870700
2014-07-03,99.550003,99.550003,97.239998,98.220001,89.264305,1455700
2014-07-07,98.070000,98.989998,98.070000,98.480003,89.500603,1860700
2014-07-08,98.260002,99.389999,98.110001,98.900002,89.882286,2251700
2014-07-09,98.769997,99.269997,98.309998,98.830002,89.818680,1715800
2014-07-10,98.610001,99.730003,98.580002,99.389999,90.327606,1530400
2014-07-11,99.360001,99.620003,98.699997,98.970001,89.945923,1218200
2014-07-14,98.639999,99.019997,97.389999,97.419998,88.537247,1828800
